subject_id,condition,text,referents,prompt,relation,connective,itemID,stimulusID,annotated_nm,response,pronominalization
1921090,LIST6,"Hailey told her daughter what to ask for. After that,","[""Hailey"",""her daughter""]",bare,Narration,varied,19.0,98.0,0,she left her to it.,pro
1921090,LIST6,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. But he","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",pronoun,Contrast,original,29.0,129.0,0,didn’t truly believe this was the correct course of action.,pro
1921090,LIST6,David was moving as quickly as possible to get away from Saul. But,"[""David"",""Saul""]",bare,Contrast,original,15.0,52.0,2,Saul was gaining on him rapidly.,non_pro
1921090,LIST6,Felix made a sign for Paul to speak. So he,"[""Felix"",""Paul""]",pronoun,Result,original,16.0,155.0,1,stood up and addressed the group.,pro
1921090,LIST6,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. Afterwards,","[""Benjamin Netanyahu"",""Ehud Barak""]",bare,Narration,varied,13.0,31.0,0,he made a statement on the local news.,pro
1921090,LIST6,Peter continued talking with Charlie. So he,"[""Peter"",""Charlie""]",pronoun,Result,varied,25.0,114.0,1,settled down into his chair,pro
1921090,LIST6,William was afraid and refused to kill Saul. So,"[""William"",""Saul""]",bare,Result,original,30.0,78.0,0,he backed away.,pro
1921090,LIST6,"John had fought against Hector. After that, he","[""John"",""Hector""]",pronoun,Narration,varied,23.0,139.0,0,raced to his car.,pro
1921090,LIST6,John felt sorry for the man. But,"[""John"",""the man""]",bare,Contrast,varied,22.0,88.0,1,not sorry enough to help him.,zero
1921090,LIST6,Adam refused to stop chasing Leo. But he,"[""Adam"",""Leo""]",pronoun,Contrast,varied,11.0,165.0,0,knew he wasn’t going to be able to catch him,pro
1921090,LIST6,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. However,","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",bare,Contrast,varied,28.0,57.0,3,a summary of these will be released to the public ,non_pro
1921090,LIST6,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. So he","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",pronoun,Result,varied,1.0,83.0,0,will follow the agenda which has been preset,pro
1921090,LIST6,Peter criticized Jeffery for saying these things. So,"[""Peter"",""Jeffery""]",bare,Result,varied,26.0,47.0,1,Jeffrey felt ashamed ,non_pro
1921090,LIST6,"Jack said to another man, ""Follow me!"" Therefore, he","[""Jack"",""another man""]",pronoun,Result,varied,21.0,150.0,0,set off briskly,pro
13001928,LIST3,John had fought against Hector. So,"[""John"",""Hector""]",bare,Result,varied,23.0,101.0,3,it was said.,pro
13001928,LIST3,Peter criticized Jeffery for saying these things. Then he,"[""Peter"",""Jeffery""]",pronoun,Narration,varied,26.0,116.0,0,walked away. ,pro
13001928,LIST3,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. And then","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",bare,Narration,varied,29.0,85.0,3,Reagan blocked the request.,non_pro
13001928,LIST3,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. However, he","[""Benjamin Netanyahu"",""Ehud Barak""]",pronoun,Contrast,original,13.0,70.0,0,still has some way to go.,pro
13001928,LIST3,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. But","[""Mr. Pamplin"",""Mr. Hahn""]",bare,Contrast,original,20.0,75.0,1,Mr Hahn has proved them wrong.,non_pro
13001928,LIST3,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. So he","[""Mr. Brady"",""Mr. Mullins""]",pronoun,Result,varied,5.0,24.0,2,went straight to his office to see him in person. ,pro
13001928,LIST3,"For balance, and in hopes of gaining some disaffected centrist votes, Mr. Papandreou managed to attract Mr. Makris, a former New Democracy Party representative and known political enemy of Mr. Mitsotakis. Thus","[""Mr. Papandreou "",""Mr. Makris""]",bare,Result,original,17.0,137.0,2,levelling the field. ,zero
13001928,LIST3,"Charles got up, left everything, and followed Thomas. So he","[""Charles"",""Thomas""]",pronoun,Result,varied,7.0,60.0,0,followed him out of the door and to the car.,pro
13001928,LIST3,"Jack said to another man, ""Follow me!"" But","[""Jack"",""another man""]",bare,Contrast,original,21.0,111.0,3,be careful!,zero
13001928,LIST3,Philip went and told Andrew. Then he,"[""Philip"",""Andrew""]",pronoun,Narration,original,3.0,44.0,0,left.,pro
13001928,LIST3,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. However,","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",bare,Contrast,varied,1.0,3.0,2,they could not agree on a date.,pro
13001928,LIST3,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. After that, he","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",pronoun,Narration,varied,18.0,80.0,0,returned to Japan.,pro
13001928,LIST3,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush's handling of the Soviet relationship, praised the president for arranging the meeting. Therefore,","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",bare,Result,varied,10.0,65.0,3,halting the current political tensions. ,zero
13001928,LIST3,"William was afraid and refused to kill Saul. Shortly afterwards, he","[""William"",""Saul""]",pronoun,Narration,varied,30.0,152.0,0,killed himself.,pro
13001928,LIST3,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. Therefore,","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",bare,Result,varied,8.0,29.0,3,the bill was pushed back to Monday.,non_pro
13001928,LIST3,David was moving as quickly as possible to get away from Saul. So he,"[""David"",""Saul""]",pronoun,Result,varied,15.0,96.0,0,jumped out of the window.,pro
13001928,LIST3,"Adam refused to stop chasing Leo. Shortly afterwards,","[""Adam"",""Leo""]",bare,Narration,varied,11.0,157.0,2,Leo fell over and Adam caught him.,non_pro
13001928,LIST3,Jose gave the silver and the gold to Peter. But he,"[""Jose"",""Peter""]",pronoun,Contrast,original,24.0,106.0,0,kept the bronze for himself.,pro
13001928,LIST3,"President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. Later,","[""President Clinton"",""the Crown Prince""]",bare,Narration,varied,27.0,121.0,1,it was reported that the Crown Prince would speak to the FBI shortly.,pro
13001928,LIST3,"Hailey told her daughter what to ask for. However, she","[""Hailey"",""her daughter""]",pronoun,Contrast,varied,19.0,178.0,1,forgot.,pro
13001928,LIST3,Mark Felt sends this memo to the acting FBI director Al Patrick Grey. And then,"[""Mark Felt"",""the acting FBI director Al Patrick Grey.""]",bare,Narration,original,4.0,13.0,0,he closes his laptop and leaves his desk.,pro
13001928,LIST3,"David left the food with the man who kept supplies. However, he","[""David"",""the man who kept supplies""]",pronoun,Contrast,varied,9.0,34.0,0,kept an apple in his pocket.,pro
13001928,LIST3,"Peter continued talking with Charlie. However,","[""Peter"",""Charlie""]",bare,Contrast,varied,25.0,39.0,0,he wasn't listening properly.,pro
13001928,LIST3,John felt sorry for the man. So he,"[""John"",""the man""]",pronoun,Result,original,22.0,168.0,0,stopped and spoke to him.,pro
13001928,LIST3,Joseph served Nicolas for three years. Then,"[""Joseph"",""Nicolas""]",bare,Narration,original,6.0,49.0,0,he left suddenly in the middle of the night.,pro
13001928,LIST3,"And Lehia's been with her mom for two months. However, she","[""Lehia"",""her mom""]",pronoun,Contrast,varied,12.0,142.0,0,would like to go back to her own home now.,pro
13001928,LIST3,Felix made a sign for Paul to speak. But,"[""Felix"",""Paul""]",bare,Contrast,varied,16.0,147.0,1,he could not.,pro
13001928,LIST3,"Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. Two kilometers later, he","[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",pronoun,Narration,original,2.0,8.0,0,suffered a nasty fall and was out of the race.,pro
13001928,LIST3,David had just let Leo leave in peace. So,"[""David"",""Leo""]",bare,Result,original,14.0,173.0,3,why had he returned?,pro
13001928,LIST3,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. So he","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",pronoun,Result,original,28.0,132.0,2,will raise the matter then.,pro
16032131,LIST6,John felt sorry for the man. But,"[""John"",""the man""]",bare,Contrast,varied,22.0,88.0,0,it was his opinion that he deserved the outcome.,pro
16032131,LIST6,"Jack said to another man, ""Follow me!"" Therefore, he","[""Jack"",""another man""]",pronoun,Result,varied,21.0,150.0,0,began to walk quickly out of the building.,pro
16032131,LIST6,David was moving as quickly as possible to get away from Saul. But,"[""David"",""Saul""]",bare,Contrast,original,15.0,52.0,0,the faster he moved the quicker Saul followed.,pro
16032131,LIST6,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. But he","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",pronoun,Contrast,original,29.0,129.0,0,dismissed the request for other documents to be presented.,pro
16032131,LIST6,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. Afterwards,","[""Benjamin Netanyahu"",""Ehud Barak""]",bare,Narration,varied,13.0,31.0,3,this information was relayed to the media.,non_pro
16032131,LIST6,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. So he","[""Mr. Pamplin"",""Mr. Hahn""]",pronoun,Result,varied,20.0,119.0,1,made sure that his decisions were fully explained.,pro
16032131,LIST6,William was afraid and refused to kill Saul. So,"[""William"",""Saul""]",bare,Result,original,30.0,78.0,1,saul was allowed to live.,non_pro
16032131,LIST6,"John had fought against Hector. After that, he","[""John"",""Hector""]",pronoun,Narration,varied,23.0,139.0,0,rested a while.,pro
16032131,LIST6,"Jose gave the silver and the gold to Peter. After that,","[""Jose"",""Peter""]",bare,Narration,varied,24.0,62.0,2,they left the building.,pro
16032131,LIST6,"President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. However, he","[""President Clinton"",""the Crown Prince""]",pronoun,Contrast,varied,27.0,160.0,0,did not force the issue.,pro
16032131,LIST6,"And Lehia's been with her mom for two months. After that,","[""Lehia"",""her mom""]",bare,Narration,varied,12.0,67.0,0,she will visit with her father.,pro
16032131,LIST6,Joseph served Nicolas for three years. But he,"[""Joseph"",""Nicolas""]",pronoun,Contrast,varied,6.0,124.0,0,felt it was time to move on.,pro
16032131,LIST6,Peter criticized Jeffery for saying these things. So,"[""Peter"",""Jeffery""]",bare,Result,varied,26.0,47.0,1,Jeffrey decided to leave.,non_pro
16032131,LIST6,Peter continued talking with Charlie. So he,"[""Peter"",""Charlie""]",pronoun,Result,varied,25.0,114.0,1,listened carefully.,pro
16032131,LIST6,"Charles got up, left everything, and followed Thomas. However,","[""Charles"",""Thomas""]",bare,Contrast,varied,7.0,21.0,1,Thomas did not want company.,non_pro
16032131,LIST6,Adam refused to stop chasing Leo. But he,"[""Adam"",""Leo""]",pronoun,Contrast,varied,11.0,165.0,0,"was growing tired of the race,",pro
16032131,LIST6,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. However,","[""Mr. Brady"",""Mr. Mullins""]",bare,Contrast,varied,5.0,16.0,2,they were able to sort the problem without leaving the office.,pro
16032131,LIST6,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. Two hours later, he","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",pronoun,Narration,original,8.0,103.0,0,heard that this would be included.,pro
16032131,LIST6,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. So","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",bare,Result,varied,18.0,42.0,2,the two men left having had a satisfactory meeting.,non_pro
